,shot#,time,Ip,Bt,a,R,tria,elon,Wmcc,Ti0,Zeff,n42,fname,Paux
3561,44203.0,0.1673,395.418,0.94,22.5,36.0,0.27,1.9,8698.0,1261.0,2.7759046602621984,2.7,Profiles_export_4/shot44203_t167.txt,330.2305228160751
3562,44203.0,0.1703,395.418,0.94,22.7,36.0,0.29,1.9,9051.0,1455.0,2.735815710177636,2.8,Profiles_export_4/shot44203_t170.txt,330.2305228160751
3563,44203.0,0.1733,395.418,0.94,22.7,36.3,0.29,1.9,8764.0,1405.0,2.7759046602621984,2.7,Profiles_export_4/shot44203_t173.txt,330.2305228160751
3564,44203.0,0.1764,395.418,0.94,22.7,36.5,0.29,1.9,9223.0,1474.0,2.818127983744278,2.6,Profiles_export_4/shot44203_t176.txt,330.2305228160751
3565,44203.0,0.1794,395.418,0.94,22.8,36.4,0.29,1.9,9876.0,1511.0,2.8626882022307543,2.5,Profiles_export_4/shot44203_t179.txt,330.2305228160751
3566,44203.0,0.1824,395.418,0.94,22.8,36.5,0.29,1.8,10219.0,1482.0,2.735815710177636,2.8,Profiles_export_4/shot44203_t182.txt,330.2305228160751
3567,44203.0,0.1855,395.418,0.94,22.9,36.5,0.31,1.8,10453.0,1287.0,2.735815710177636,2.8,Profiles_export_4/shot44203_t186.txt,330.2305228160751
3568,44203.0,0.1885,395.418,0.94,22.7,36.6,0.29,1.8,10618.0,1360.0,2.735815710177636,2.8,Profiles_export_4/shot44203_t188.txt,330.2305228160751
3569,44207.0,0.14909999999999998,262.46,0.71,23.3,35.9,0.28,1.7,4129.0,780.0,2.66134728185606,3.0,Profiles_export_4/shot44207_t149.txt,549.5340022529904
3570,44207.0,0.15209999999999999,262.46,0.71,23.5,36.3,0.35,1.8,4001.0,818.0,2.531386646768293,3.4,Profiles_export_4/shot44207_t152.txt,549.5340022529904
3571,44207.0,0.15519999999999998,262.46,0.71,23.5,36.5,0.34,1.8,4200.0,888.0,2.474167235231339,3.6,Profiles_export_4/shot44207_t155.txt,549.5340022529904
3572,44207.0,0.15819999999999998,262.46,0.71,23.4,36.4,0.34,1.8,4442.0,933.0,2.561795601826296,3.3,Profiles_export_4/shot44207_t158.txt,549.5340022529904
3573,44207.0,0.16119999999999998,262.46,0.71,23.5,36.3,0.36,1.8,4609.0,918.0,2.502204690812758,3.5,Profiles_export_4/shot44207_t161.txt,549.5340022529904
3574,44207.0,0.16419999999999998,262.46,0.71,23.5,36.2,0.35,1.7,4632.0,866.0,2.502204690812758,3.5,Profiles_export_4/shot44207_t164.txt,549.5340022529904
3575,44207.0,0.1673,262.46,0.71,23.5,36.3,0.36,1.8,4624.0,1051.0,2.372062103068877,4.0,Profiles_export_4/shot44207_t167.txt,549.5340022529904
3576,44207.0,0.1703,262.46,0.71,23.5,36.2,0.37,1.7,4781.0,1068.0,2.3487484633150753,4.1,Profiles_export_4/shot44207_t170.txt,549.5340022529904
3577,44207.0,0.1733,262.46,0.71,23.5,36.2,0.37,1.7,4585.0,995.0,2.3262175906383358,4.2,Profiles_export_4/shot44207_t173.txt,549.5340022529904
3578,44207.0,0.1764,262.46,0.71,23.6,36.2,0.37,1.7,4570.0,1001.0,2.304425484539792,4.3,Profiles_export_4/shot44207_t176.txt,549.5340022529904
3579,44207.0,0.1794,262.46,0.71,23.4,36.3,0.37,1.8,4452.0,858.0,2.3262175906383358,4.2,Profiles_export_4/shot44207_t179.txt,549.5340022529904
3580,44207.0,0.1824,262.46,0.71,23.3,36.2,0.37,1.7,4645.0,849.0,2.304425484539792,4.3,Profiles_export_4/shot44207_t182.txt,549.5340022529904
3581,44207.0,0.1855,262.46,0.71,23.4,36.1,0.37,1.7,4857.0,873.0,2.304425484539792,4.3,Profiles_export_4/shot44207_t186.txt,549.5340022529904
3582,44207.0,0.1885,262.46,0.71,23.4,36.0,0.39,1.7,4949.0,895.0,2.283331568311026,4.4,Profiles_export_4/shot44207_t188.txt,549.5340022529904
3583,44207.0,0.1915,262.46,0.71,23.3,36.2,0.37,1.7,4366.0,857.0,2.262898351968714,4.5,Profiles_export_4/shot44207_t192.txt,549.5340022529904
3584,44207.0,0.1945,262.46,0.71,23.3,36.2,0.38,1.7,4533.0,905.0,2.283331568311026,4.4,Profiles_export_4/shot44207_t194.txt,549.5340022529904
3585,44207.0,0.1976,262.46,0.71,23.2,36.2,0.38,1.7,4337.0,892.0,2.283331568311026,4.4,Profiles_export_4/shot44207_t198.txt,549.5340022529904
3586,44207.0,0.2006,262.46,0.71,23.2,36.1,0.38,1.7,4116.0,883.0,2.283331568311026,4.4,Profiles_export_4/shot44207_t201.txt,549.5340022529904
3587,44207.0,0.2036,262.46,0.71,23.2,36.3,0.38,1.8,3949.0,898.0,2.304425484539792,4.3,Profiles_export_4/shot44207_t204.txt,549.5340022529904
3588,44208.0,0.1703,395.714,0.95,22.8,36.6,0.29,1.8,9391.0,1580.0,2.474167235231339,3.6,Profiles_export_4/shot44208_t170.txt,1031.355599441599
3589,44208.0,0.1733,395.714,0.95,22.7,36.9,0.28,1.8,8374.0,1403.0,2.561795601826296,3.3,Profiles_export_4/shot44208_t173.txt,1031.355599441599
3590,44208.0,0.1764,395.714,0.95,22.6,37.1,0.28,1.8,9312.0,1620.0,2.474167235231339,3.6,Profiles_export_4/shot44208_t176.txt,1031.355599441599
3591,44208.0,0.1794,395.714,0.95,22.6,37.1,0.26,1.8,9185.0,1496.0,2.531386646768293,3.4,Profiles_export_4/shot44208_t179.txt,1031.355599441599
3592,44208.0,0.1824,395.714,0.95,22.7,37.1,0.29,1.9,9389.0,1315.0,2.561795601826296,3.3,Profiles_export_4/shot44208_t182.txt,1031.355599441599
3593,44208.0,0.1855,395.714,0.95,22.0,37.5,0.24,1.7,8832.0,1418.0,2.421233159153311,3.8,Profiles_export_4/shot44208_t186.txt,1031.355599441599
3594,44213.0,0.1703,400.652,0.95,23.2,36.3,0.31,1.8,8539.0,1580.0,2.1523950332301642,5.1,Profiles_export_4/shot44213_t170.txt,545.5915249453421
3595,44213.0,0.1733,400.652,0.95,23.2,36.4,0.31,1.9,8403.0,1438.0,2.2052282974711677,4.8,Profiles_export_4/shot44213_t173.txt,545.5915249453421
3596,44213.0,0.1764,400.652,0.95,23.2,36.4,0.31,1.8,8935.0,1270.0,2.223877743626822,4.7,Profiles_export_4/shot44213_t176.txt,545.5915249453421
3597,44213.0,0.1794,400.652,0.95,23.2,36.4,0.32,1.8,8799.0,1473.0,2.1695119664375118,5.0,Profiles_export_4/shot44213_t179.txt,545.5915249453421
3598,44213.0,0.1824,400.652,0.95,23.2,36.3,0.32,1.8,9051.0,1396.0,2.1871150025512565,4.9,Profiles_export_4/shot44213_t182.txt,545.5915249453421
3599,44213.0,0.1855,400.652,0.95,23.2,36.4,0.31,1.8,8921.0,1238.0,2.2052282974711677,4.8,Profiles_export_4/shot44213_t186.txt,545.5915249453421
3600,44213.0,0.1885,400.652,0.95,23.2,36.3,0.33,1.8,8893.0,1244.0,2.2052282974711677,4.8,Profiles_export_4/shot44213_t188.txt,545.5915249453421
3601,44213.0,0.1915,400.652,0.95,23.2,36.3,0.34,1.8,9374.0,1250.0,2.2052282974711677,4.8,Profiles_export_4/shot44213_t192.txt,545.5915249453421
3602,44213.0,0.1945,400.652,0.95,23.2,36.3,0.33,1.8,9020.0,1424.0,2.135741635753874,5.2,Profiles_export_4/shot44213_t194.txt,545.5915249453421
3603,44213.0,0.1976,400.652,0.95,23.1,36.3,0.32,1.8,8927.0,1445.0,2.1695119664375118,5.0,Profiles_export_4/shot44213_t198.txt,545.5915249453421
3604,44213.0,0.2006,400.652,0.95,23.2,36.3,0.34,1.8,8888.0,1460.0,2.1523950332301642,5.1,Profiles_export_4/shot44213_t201.txt,545.5915249453421
3605,44213.0,0.2036,400.652,0.95,23.1,36.3,0.33,1.8,8800.0,1424.0,2.1871150025512565,4.9,Profiles_export_4/shot44213_t204.txt,545.5915249453421
3606,44213.0,0.2067,400.652,0.95,23.0,36.4,0.32,1.8,8073.0,1461.0,2.1871150025512565,4.9,Profiles_export_4/shot44213_t207.txt,545.5915249453421
3607,44213.0,0.2097,400.652,0.95,23.0,36.3,0.33,1.8,8431.0,1369.0,2.2052282974711677,4.8,Profiles_export_4/shot44213_t210.txt,545.5915249453421
3608,44213.0,0.2127,400.652,0.95,23.0,36.4,0.33,1.8,8428.0,1172.0,2.262898351968714,4.5,Profiles_export_4/shot44213_t213.txt,545.5915249453421
3609,44213.0,0.21580000000000002,400.652,0.95,22.9,36.3,0.34,1.8,8350.0,1214.0,2.2430911350240526,4.6,Profiles_export_4/shot44213_t216.txt,545.5915249453421
3610,44213.0,0.21880000000000002,400.652,0.95,22.9,36.3,0.33,1.8,8279.0,1296.0,2.2430911350240526,4.6,Profiles_export_4/shot44213_t219.txt,545.5915249453421
3611,44213.0,0.22180000000000002,400.652,0.95,22.9,36.3,0.33,1.8,8254.0,1330.0,2.2430911350240526,4.6,Profiles_export_4/shot44213_t222.txt,545.5915249453421
3612,44213.0,0.2248,400.652,0.95,22.8,36.4,0.33,1.8,8129.0,1144.0,2.283331568311026,4.4,Profiles_export_4/shot44213_t225.txt,545.5915249453421
3613,44213.0,0.22790000000000002,400.652,0.95,22.9,36.2,0.34,1.8,8239.0,1190.0,2.262898351968714,4.5,Profiles_export_4/shot44213_t228.txt,545.5915249453421
3614,44213.0,0.2309,400.652,0.95,22.8,36.3,0.34,1.8,8065.0,1105.0,2.304425484539792,4.3,Profiles_export_4/shot44213_t231.txt,545.5915249453421
3615,44214.0,0.1703,403.235,0.95,23.2,36.3,0.3,1.8,8643.0,1533.0,2.283331568311026,4.4,Profiles_export_4/shot44214_t170.txt,754.3393393442113
3616,44214.0,0.1733,403.235,0.95,23.2,36.4,0.31,1.8,9104.0,1275.0,2.4471994255402114,3.7,Profiles_export_4/shot44214_t173.txt,754.3393393442113
3617,44214.0,0.1764,403.235,0.95,23.3,36.4,0.32,1.8,9425.0,1614.0,2.3487484633150753,4.1,Profiles_export_4/shot44214_t176.txt,754.3393393442113
3618,44214.0,0.1794,403.235,0.95,23.2,36.5,0.31,1.8,9409.0,1314.0,2.421233159153311,3.8,Profiles_export_4/shot44214_t179.txt,754.3393393442113
3619,44214.0,0.1824,403.235,0.95,23.3,36.5,0.32,1.8,8925.0,1589.0,2.3487484633150753,4.1,Profiles_export_4/shot44214_t182.txt,754.3393393442113
3620,44214.0,0.1855,403.235,0.95,23.2,36.5,0.32,1.8,9328.0,1519.0,2.3487484633150753,4.1,Profiles_export_4/shot44214_t186.txt,754.3393393442113
3621,44214.0,0.1885,403.235,0.95,23.3,36.4,0.33,1.8,9626.0,1362.0,2.372062103068877,4.0,Profiles_export_4/shot44214_t188.txt,754.3393393442113
3622,44214.0,0.1915,403.235,0.95,23.3,36.3,0.33,1.8,10363.0,1636.0,2.304425484539792,4.3,Profiles_export_4/shot44214_t192.txt,754.3393393442113
3623,44214.0,0.1945,403.235,0.95,23.3,36.3,0.34,1.8,9964.0,1628.0,2.304425484539792,4.3,Profiles_export_4/shot44214_t194.txt,754.3393393442113
3624,44214.0,0.1976,403.235,0.95,23.3,36.4,0.34,1.8,10050.0,1528.0,2.3262175906383358,4.2,Profiles_export_4/shot44214_t198.txt,754.3393393442113
3625,44214.0,0.2006,403.235,0.95,23.3,36.3,0.34,1.8,10116.0,1424.0,2.3487484633150753,4.1,Profiles_export_4/shot44214_t201.txt,754.3393393442113
3626,44214.0,0.2036,403.235,0.95,23.3,36.4,0.34,1.8,9629.0,1375.0,2.372062103068877,4.0,Profiles_export_4/shot44214_t204.txt,754.3393393442113
3627,44214.0,0.2067,403.235,0.95,23.3,36.4,0.34,1.8,9720.0,1289.0,2.372062103068877,4.0,Profiles_export_4/shot44214_t207.txt,754.3393393442113
3628,44214.0,0.2097,403.235,0.95,23.2,36.3,0.34,1.8,9229.0,1542.0,2.3262175906383358,4.2,Profiles_export_4/shot44214_t210.txt,754.3393393442113
3629,44214.0,0.2127,403.235,0.95,23.2,36.3,0.34,1.8,8981.0,1489.0,2.3487484633150753,4.1,Profiles_export_4/shot44214_t213.txt,754.3393393442113
3630,44214.0,0.21580000000000002,403.235,0.95,23.2,36.4,0.34,1.8,8962.0,1480.0,2.372062103068877,4.0,Profiles_export_4/shot44214_t216.txt,754.3393393442113
3631,44214.0,0.21880000000000002,403.235,0.95,23.1,36.4,0.34,1.8,8268.0,1444.0,2.3962063175777413,3.9,Profiles_export_4/shot44214_t219.txt,754.3393393442113
3632,44214.0,0.22180000000000002,403.235,0.95,23.1,36.3,0.34,1.8,8377.0,1452.0,2.372062103068877,4.0,Profiles_export_4/shot44214_t222.txt,754.3393393442113
3633,44214.0,0.2248,403.235,0.95,23.1,36.3,0.34,1.8,8379.0,1460.0,2.3962063175777413,3.9,Profiles_export_4/shot44214_t225.txt,754.3393393442113
3634,44214.0,0.22790000000000002,403.235,0.95,23.1,36.3,0.34,1.8,8266.0,1376.0,2.421233159153311,3.8,Profiles_export_4/shot44214_t228.txt,754.3393393442113
3635,44214.0,0.2309,403.235,0.95,23.0,36.3,0.34,1.8,8224.0,1282.0,2.474167235231339,3.6,Profiles_export_4/shot44214_t231.txt,754.3393393442113
3636,44216.0,0.1703,401.337,0.95,23.1,36.4,0.31,1.8,9189.0,1482.0,2.223877743626822,4.7,Profiles_export_4/shot44216_t170.txt,1048.3972755267534
3637,44216.0,0.1733,401.337,0.95,23.2,36.5,0.32,1.8,9679.0,1483.0,2.2052282974711677,4.8,Profiles_export_4/shot44216_t173.txt,1048.3972755267534
3638,44216.0,0.1764,401.337,0.95,23.3,36.6,0.32,1.8,10059.0,1558.0,2.1871150025512565,4.9,Profiles_export_4/shot44216_t176.txt,1048.3972755267534
3639,44216.0,0.1794,401.337,0.95,23.2,36.5,0.31,1.8,10100.0,1440.0,2.262898351968714,4.5,Profiles_export_4/shot44216_t179.txt,1048.3972755267534
3640,44216.0,0.1824,401.337,0.95,23.1,36.5,0.32,1.8,10010.0,1282.0,2.283331568311026,4.4,Profiles_export_4/shot44216_t182.txt,1048.3972755267534
3641,44216.0,0.1855,401.337,0.95,23.2,36.6,0.32,1.8,10194.0,1258.0,2.3262175906383358,4.2,Profiles_export_4/shot44216_t186.txt,1048.3972755267534
3642,44216.0,0.1885,401.337,0.95,23.2,36.5,0.32,1.8,10141.0,1589.0,2.283331568311026,4.4,Profiles_export_4/shot44216_t188.txt,1048.3972755267534
3643,44216.0,0.1915,401.337,0.95,23.2,36.5,0.32,1.8,9942.0,1475.0,2.3262175906383358,4.2,Profiles_export_4/shot44216_t192.txt,1048.3972755267534
3644,44216.0,0.1945,401.337,0.95,23.2,36.5,0.32,1.8,9326.0,1374.0,2.3962063175777413,3.9,Profiles_export_4/shot44216_t194.txt,1048.3972755267534
3645,44216.0,0.1976,401.337,0.95,23.1,36.6,0.32,1.8,9494.0,1213.0,2.4471994255402114,3.7,Profiles_export_4/shot44216_t198.txt,1048.3972755267534
3646,44216.0,0.2006,401.337,0.95,23.2,36.4,0.33,1.8,9371.0,1550.0,2.3962063175777413,3.9,Profiles_export_4/shot44216_t201.txt,1048.3972755267534
3647,44216.0,0.2036,401.337,0.95,23.2,36.4,0.33,1.8,9129.0,1518.0,2.421233159153311,3.8,Profiles_export_4/shot44216_t204.txt,1048.3972755267534
3648,44216.0,0.2067,401.337,0.95,23.2,36.5,0.34,1.8,9922.0,1482.0,2.4471994255402114,3.7,Profiles_export_4/shot44216_t207.txt,1048.3972755267534
3649,44216.0,0.2097,401.337,0.95,23.1,36.5,0.34,1.8,9447.0,1328.0,2.474167235231339,3.6,Profiles_export_4/shot44216_t210.txt,1048.3972755267534
3650,44216.0,0.2127,401.337,0.95,23.1,36.5,0.35,1.8,9378.0,1276.0,2.502204690812758,3.5,Profiles_export_4/shot44216_t213.txt,1048.3972755267534
3651,44216.0,0.21580000000000002,401.337,0.95,23.1,36.5,0.33,1.8,9292.0,1238.0,2.531386646768293,3.4,Profiles_export_4/shot44216_t216.txt,1048.3972755267534
3652,44216.0,0.21880000000000002,401.337,0.95,23.1,36.5,0.33,1.8,9067.0,1147.0,2.561795601826296,3.3,Profiles_export_4/shot44216_t219.txt,1048.3972755267534
3653,44216.0,0.22180000000000002,401.337,0.95,23.0,36.5,0.33,1.8,8955.0,1139.0,2.5935227405336416,3.2,Profiles_export_4/shot44216_t222.txt,1048.3972755267534
3654,44216.0,0.2248,401.337,0.95,23.1,36.4,0.34,1.8,8995.0,1308.0,2.561795601826296,3.3,Profiles_export_4/shot44216_t225.txt,1048.3972755267534
3655,44216.0,0.22790000000000002,401.337,0.95,23.0,36.3,0.34,1.8,9192.0,1142.0,2.474167235231339,3.6,Profiles_export_4/shot44216_t228.txt,1048.3972755267534
3656,44216.0,0.2309,401.337,0.95,22.9,36.1,0.34,1.8,8353.0,1034.0,2.474167235231339,3.6,Profiles_export_4/shot44216_t231.txt,1048.3972755267534
3657,44217.0,0.1733,389.668,0.95,22.7,36.8,0.29,1.8,10086.0,1382.0,2.0444611121999645,5.8,Profiles_export_4/shot44217_t173.txt,1049.6944777370425
3658,44217.0,0.1764,389.668,0.95,22.7,36.8,0.3,1.8,10581.0,1414.0,2.0733605974178264,5.6,Profiles_export_4/shot44217_t176.txt,1049.6944777370425
3659,44217.0,0.1794,389.668,0.95,22.6,36.7,0.3,1.8,9878.0,1348.0,2.2430911350240526,4.6,Profiles_export_4/shot44217_t179.txt,1049.6944777370425
3660,44217.0,0.1824,389.668,0.95,22.8,36.8,0.31,1.8,10010.0,1604.0,2.1871150025512565,4.9,Profiles_export_4/shot44217_t182.txt,1049.6944777370425
3661,44217.0,0.1854,389.668,0.95,22.8,36.8,0.32,1.8,9678.0,1512.0,2.2052282974711677,4.8,Profiles_export_4/shot44217_t185.txt,1049.6944777370425
3662,44217.0,0.1885,389.668,0.95,22.8,36.8,0.32,1.8,9795.0,1440.0,2.2052282974711677,4.8,Profiles_export_4/shot44217_t188.txt,1049.6944777370425
3663,44217.0,0.1915,389.668,0.95,22.8,36.7,0.32,1.8,9919.0,1342.0,2.223877743626822,4.7,Profiles_export_4/shot44217_t192.txt,1049.6944777370425
3664,44217.0,0.1945,389.668,0.95,22.8,36.7,0.32,1.8,9569.0,1264.0,2.223877743626822,4.7,Profiles_export_4/shot44217_t194.txt,1049.6944777370425
3665,44217.0,0.1976,389.668,0.95,22.7,36.7,0.32,1.8,10019.0,1242.0,2.223877743626822,4.7,Profiles_export_4/shot44217_t198.txt,1049.6944777370425
3666,44217.0,0.2006,389.668,0.95,22.8,36.7,0.32,1.8,9287.0,1284.0,2.2052282974711677,4.8,Profiles_export_4/shot44217_t201.txt,1049.6944777370425
3667,44217.0,0.2036,389.668,0.95,22.7,36.6,0.32,1.8,9204.0,1276.0,2.1871150025512565,4.9,Profiles_export_4/shot44217_t204.txt,1049.6944777370425
3668,44217.0,0.2067,389.668,0.95,22.6,36.6,0.32,1.8,9213.0,1041.0,2.1523950332301642,5.1,Profiles_export_4/shot44217_t207.txt,1049.6944777370425
3669,44218.0,0.1551,261.053,0.7,22.9,36.4,0.33,1.8,3982.0,1078.0,2.7759046602621984,2.7,Profiles_export_4/shot44218_t155.txt,333.38450465525943
3670,44218.0,0.15819999999999998,261.053,0.7,22.9,36.6,0.32,1.8,4028.0,1116.0,2.818127983744278,2.6,Profiles_export_4/shot44218_t158.txt,333.38450465525943
3671,44218.0,0.16119999999999998,261.053,0.7,23.1,36.6,0.34,1.8,3948.0,981.0,2.8626882022307543,2.5,Profiles_export_4/shot44218_t161.txt,333.38450465525943
3672,44218.0,0.16419999999999998,261.053,0.7,23.1,36.6,0.34,1.8,4129.0,1050.0,2.818127983744278,2.6,Profiles_export_4/shot44218_t164.txt,333.38450465525943
3673,44218.0,0.1673,261.053,0.7,23.1,36.4,0.33,1.8,4249.0,991.0,2.8626882022307543,2.5,Profiles_export_4/shot44218_t167.txt,333.38450465525943
3674,44218.0,0.1703,261.053,0.7,23.1,36.5,0.33,1.8,4164.0,1246.0,2.7759046602621984,2.7,Profiles_export_4/shot44218_t170.txt,333.38450465525943
3675,44218.0,0.1733,261.053,0.7,23.2,36.3,0.35,1.7,4352.0,991.0,2.8626882022307543,2.5,Profiles_export_4/shot44218_t173.txt,333.38450465525943
3676,44218.0,0.1764,261.053,0.7,23.2,36.3,0.35,1.7,4360.0,1066.0,2.7759046602621984,2.7,Profiles_export_4/shot44218_t176.txt,333.38450465525943
3677,44218.0,0.1794,261.053,0.7,23.1,36.3,0.36,1.7,4091.0,1133.0,2.735815710177636,2.8,Profiles_export_4/shot44218_t179.txt,333.38450465525943
3678,44218.0,0.1824,261.053,0.7,23.2,36.3,0.36,1.7,4126.0,1174.0,2.697682610815403,2.9,Profiles_export_4/shot44218_t182.txt,333.38450465525943
3679,44218.0,0.1854,261.053,0.7,23.2,36.3,0.36,1.7,3954.0,1031.0,2.7759046602621984,2.7,Profiles_export_4/shot44218_t185.txt,333.38450465525943
3680,44218.0,0.1885,261.053,0.7,23.3,36.2,0.36,1.7,4382.0,1156.0,2.735815710177636,2.8,Profiles_export_4/shot44218_t188.txt,333.38450465525943
3681,44218.0,0.1915,261.053,0.7,23.3,36.2,0.37,1.7,4296.0,1201.0,2.697682610815403,2.9,Profiles_export_4/shot44218_t192.txt,333.38450465525943
3682,44218.0,0.1945,261.053,0.7,23.2,36.3,0.37,1.7,4245.0,984.0,2.7759046602621984,2.7,Profiles_export_4/shot44218_t194.txt,333.38450465525943
3683,44218.0,0.1976,261.053,0.7,23.3,36.4,0.37,1.7,3674.0,1028.0,2.7759046602621984,2.7,Profiles_export_4/shot44218_t198.txt,333.38450465525943
3684,44218.0,0.2006,261.053,0.7,23.3,36.2,0.38,1.7,4331.0,1110.0,2.735815710177636,2.8,Profiles_export_4/shot44218_t201.txt,333.38450465525943
3685,44218.0,0.2036,261.053,0.7,23.3,36.3,0.38,1.7,4049.0,1151.0,2.697682610815403,2.9,Profiles_export_4/shot44218_t204.txt,333.38450465525943
3686,44219.0,0.15209999999999999,259.112,0.71,23.5,36.2,0.33,1.8,3600.0,976.0,2.9597764972487877,2.3,Profiles_export_4/shot44219_t152.txt,331.2733716511175
3687,44219.0,0.1551,259.112,0.71,23.3,36.3,0.33,1.8,3531.0,972.0,2.9597764972487877,2.3,Profiles_export_4/shot44219_t155.txt,331.2733716511175
3688,44219.0,0.15819999999999998,259.112,0.71,23.3,36.5,0.33,1.8,3680.0,914.0,3.069462513026347,2.1,Profiles_export_4/shot44219_t158.txt,331.2733716511175
3689,44219.0,0.16119999999999998,259.112,0.71,23.6,36.1,0.34,1.8,3998.0,879.0,3.069462513026347,2.1,Profiles_export_4/shot44219_t161.txt,331.2733716511175
3690,44219.0,0.16419999999999998,259.112,0.71,23.5,36.0,0.33,1.7,3790.0,933.0,3.012874067303878,2.2,Profiles_export_4/shot44219_t164.txt,331.2733716511175
3691,44219.0,0.1673,259.112,0.71,23.5,36.1,0.36,1.8,3627.0,831.0,3.069462513026347,2.1,Profiles_export_4/shot44219_t167.txt,331.2733716511175
3692,44219.0,0.1703,259.112,0.71,23.5,36.2,0.35,1.8,3279.0,842.0,3.19483630732844,1.9,Profiles_export_4/shot44219_t170.txt,331.2733716511175
3693,44219.0,0.1733,259.112,0.71,23.5,36.2,0.36,1.8,3317.0,946.0,3.19483630732844,1.9,Profiles_export_4/shot44219_t173.txt,331.2733716511175
3694,44219.0,0.1764,259.112,0.71,23.4,36.2,0.36,1.8,3085.0,908.0,3.19483630732844,1.9,Profiles_export_4/shot44219_t176.txt,331.2733716511175
3695,44219.0,0.1794,259.112,0.71,23.4,36.2,0.36,1.8,3059.0,823.0,3.19483630732844,1.9,Profiles_export_4/shot44219_t179.txt,331.2733716511175
3696,44219.0,0.1824,259.112,0.71,23.3,36.1,0.35,1.7,2904.0,874.0,3.3401847056356333,1.7,Profiles_export_4/shot44219_t182.txt,331.2733716511175
3697,44219.0,0.1854,259.112,0.71,23.3,36.2,0.35,1.7,2826.0,928.0,3.3401847056356333,1.7,Profiles_export_4/shot44219_t185.txt,331.2733716511175
3698,44219.0,0.1885,259.112,0.71,23.4,36.2,0.36,1.7,2847.0,892.0,3.422173772903536,1.6,Profiles_export_4/shot44219_t188.txt,331.2733716511175
3699,44219.0,0.1915,259.112,0.71,23.3,36.2,0.36,1.7,2631.0,831.0,3.5116687917230105,1.5,Profiles_export_4/shot44219_t192.txt,331.2733716511175
3700,44219.0,0.1945,259.112,0.71,23.3,36.2,0.35,1.7,2704.0,878.0,3.5116687917230105,1.5,Profiles_export_4/shot44219_t194.txt,331.2733716511175
3701,44219.0,0.1976,259.112,0.71,23.2,36.2,0.35,1.7,2711.0,918.0,3.609930471996154,1.4,Profiles_export_4/shot44219_t198.txt,331.2733716511175
3702,44219.0,0.2006,259.112,0.71,23.3,36.2,0.36,1.7,2692.0,809.0,3.718542168121041,1.3,Profiles_export_4/shot44219_t201.txt,331.2733716511175
3703,44219.0,0.2036,259.112,0.71,23.2,36.3,0.35,1.7,2486.0,804.0,3.718542168121041,1.3,Profiles_export_4/shot44219_t204.txt,331.2733716511175
3704,44220.0,0.1703,400.065,0.95,22.9,36.3,0.3,1.9,7657.0,1475.0,2.372062103068877,4.0,Profiles_export_4/shot44220_t170.txt,748.7944357829135
3705,44220.0,0.1733,400.065,0.95,23.1,36.5,0.31,1.9,8170.0,1557.0,2.372062103068877,4.0,Profiles_export_4/shot44220_t173.txt,748.7944357829135
3706,44220.0,0.1764,400.065,0.95,23.1,36.5,0.31,1.8,8815.0,1632.0,2.3262175906383358,4.2,Profiles_export_4/shot44220_t176.txt,748.7944357829135
3707,44220.0,0.1794,400.065,0.95,23.1,36.5,0.31,1.8,9041.0,1347.0,2.531386646768293,3.4,Profiles_export_4/shot44220_t179.txt,748.7944357829135
3708,44220.0,0.1824,400.065,0.95,23.2,36.4,0.33,1.8,9117.0,1653.0,2.421233159153311,3.8,Profiles_export_4/shot44220_t182.txt,748.7944357829135
3709,44220.0,0.1855,400.065,0.95,23.3,36.5,0.34,1.8,9335.0,1528.0,2.3962063175777413,3.9,Profiles_export_4/shot44220_t186.txt,748.7944357829135
3710,44220.0,0.1885,400.065,0.95,23.4,36.5,0.33,1.8,9471.0,1739.0,2.3487484633150753,4.1,Profiles_export_4/shot44220_t188.txt,748.7944357829135
3711,44220.0,0.1915,400.065,0.95,23.3,36.4,0.33,1.8,9213.0,1445.0,2.3487484633150753,4.1,Profiles_export_4/shot44220_t192.txt,748.7944357829135
3712,44220.0,0.1945,400.065,0.95,23.3,36.3,0.34,1.8,9526.0,1425.0,2.3487484633150753,4.1,Profiles_export_4/shot44220_t194.txt,748.7944357829135
3713,44220.0,0.1976,400.065,0.95,23.3,36.4,0.35,1.8,9726.0,1281.0,2.3487484633150753,4.1,Profiles_export_4/shot44220_t198.txt,748.7944357829135
3714,44220.0,0.2006,400.065,0.95,23.3,36.4,0.35,1.8,9782.0,1195.0,2.372062103068877,4.0,Profiles_export_4/shot44220_t201.txt,748.7944357829135
3715,44220.0,0.2036,400.065,0.95,23.3,36.4,0.34,1.8,9539.0,1173.0,2.3487484633150753,4.1,Profiles_export_4/shot44220_t204.txt,748.7944357829135
3716,44220.0,0.2067,400.065,0.95,23.3,36.3,0.35,1.8,9516.0,1534.0,2.283331568311026,4.4,Profiles_export_4/shot44220_t207.txt,748.7944357829135
3717,44220.0,0.2097,400.065,0.95,23.2,36.4,0.34,1.8,9191.0,1438.0,2.304425484539792,4.3,Profiles_export_4/shot44220_t210.txt,748.7944357829135
3718,44220.0,0.2127,400.065,0.95,23.2,36.4,0.34,1.8,8952.0,1389.0,2.304425484539792,4.3,Profiles_export_4/shot44220_t213.txt,748.7944357829135
